,sampling,evaluations,regression,shapiq_post_processing,total,game_id,id_explain,approximator,budget,n_players,id_config_approximator
0,0.001863718032836914,0.08449029922485352,0.05452728271484375,3.337860107421875e-06,0.1408846378326416,california_housing_random_forest,5,RegressionMSR,57,8,37
0,0.0021767616271972656,0.1384258270263672,0.034623146057128906,3.337860107421875e-06,0.17522907257080078,california_housing_random_forest,5,RegressionMSR,83,8,37
0,0.0031981468200683594,0.17661333084106445,0.05524301528930664,3.0994415283203125e-06,0.23505759239196777,california_housing_random_forest,5,RegressionMSR,121,8,37
0,0.0034019947052001953,0.2574138641357422,0.05998420715332031,3.337860107421875e-06,0.3208034038543701,california_housing_random_forest,5,RegressionMSR,176,8,37
0,0.0006895065307617188,0.3507869243621826,0.03347373008728027,3.337860107421875e-06,0.38495349884033203,california_housing_random_forest,5,RegressionMSR,256,8,37
0,0.0005359649658203125,0.0185396671295166,0.00023937225341796875,2.8371810913085938e-05,0.01934337615966797,california_housing_random_forest,6,LeverageSHAP,9,8,37
0,0.0007648468017578125,0.02174234390258789,0.00021719932556152344,2.5987625122070312e-05,0.022750377655029297,california_housing_random_forest,6,LeverageSHAP,13,8,37
0,0.0009324550628662109,0.03711414337158203,0.00022721290588378906,2.6464462280273438e-05,0.038300275802612305,california_housing_random_forest,6,LeverageSHAP,18,8,37
0,0.001096963882446289,0.04743361473083496,0.00024008750915527344,2.7894973754882812e-05,0.048798561096191406,california_housing_random_forest,6,LeverageSHAP,27,8,37
0,0.001331329345703125,0.0557856559753418,0.00024127960205078125,4.506111145019531e-05,0.0574033260345459,california_housing_random_forest,6,LeverageSHAP,39,8,37
0,0.002017498016357422,0.08398604393005371,0.0002617835998535156,2.8133392333984375e-05,0.08629345893859863,california_housing_random_forest,6,LeverageSHAP,57,8,37
0,0.0023369789123535156,0.13686895370483398,0.0003032684326171875,3.838539123535156e-05,0.13954758644104004,california_housing_random_forest,6,LeverageSHAP,83,8,37
0,0.003443479537963867,0.174696683883667,0.0003027915954589844,2.956390380859375e-05,0.17847251892089844,california_housing_random_forest,6,LeverageSHAP,121,8,37
0,0.003758668899536133,0.2533128261566162,0.00033020973205566406,2.6941299438476562e-05,0.2574286460876465,california_housing_random_forest,6,LeverageSHAP,176,8,37
0,0.0008051395416259766,0.34003758430480957,0.0003185272216796875,3.218650817871094e-05,0.34119343757629395,california_housing_random_forest,6,LeverageSHAP,256,8,37
0,0.0004925727844238281,0.013199806213378906,0.00039649009704589844,3.933906555175781e-05,0.01412820816040039,california_housing_random_forest,6,OldLeverageSHAP,9,8,37
0,0.0005388259887695312,0.015003681182861328,0.00023174285888671875,3.743171691894531e-05,0.015811681747436523,california_housing_random_forest,6,OldLeverageSHAP,13,8,37
0,0.0006117820739746094,0.026465892791748047,0.00025391578674316406,5.054473876953125e-05,0.02738213539123535,california_housing_random_forest,6,OldLeverageSHAP,18,8,37
0,0.0008993148803710938,0.039377450942993164,0.000293731689453125,4.3392181396484375e-05,0.04061388969421387,california_housing_random_forest,6,OldLeverageSHAP,27,8,37
0,0.0012421607971191406,0.05492997169494629,0.0003094673156738281,4.482269287109375e-05,0.05652642250061035,california_housing_random_forest,6,OldLeverageSHAP,39,8,37
0,0.0019757747650146484,0.0876007080078125,0.0003349781036376953,6.270408630371094e-05,0.08997416496276855,california_housing_random_forest,6,OldLeverageSHAP,57,8,37
0,0.0024061203002929688,0.14408588409423828,0.0004673004150390625,5.4836273193359375e-05,0.14701414108276367,california_housing_random_forest,6,OldLeverageSHAP,83,8,37
0,0.0035593509674072266,0.18215227127075195,0.0005714893341064453,6.079673767089844e-05,0.18634390830993652,california_housing_random_forest,6,OldLeverageSHAP,121,8,37
0,0.0057070255279541016,0.3272995948791504,0.0005395412445068359,6.4849853515625e-05,0.33361101150512695,california_housing_random_forest,6,OldLeverageSHAP,176,8,37
0,0.0009763240814208984,0.3925943374633789,0.0005090236663818359,5.6743621826171875e-05,0.3941364288330078,california_housing_random_forest,6,OldLeverageSHAP,256,8,37
0,0.0005106925964355469,0.015308856964111328,0.0005655288696289062,2.47955322265625e-05,0.016409873962402344,california_housing_random_forest,6,PolySHAP-2ADD,9,8,37
0,0.0006263256072998047,0.0174710750579834,0.0005495548248291016,2.2411346435546875e-05,0.01866936683654785,california_housing_random_forest,6,PolySHAP-2ADD,13,8,37
0,0.0007371902465820312,0.030800580978393555,0.0006351470947265625,2.765655517578125e-05,0.03220057487487793,california_housing_random_forest,6,PolySHAP-2ADD,18,8,37
0,0.00106048583984375,0.04631185531616211,0.0007245540618896484,3.552436828613281e-05,0.04813241958618164,california_housing_random_forest,6,PolySHAP-2ADD,27,8,37
0,0.0015370845794677734,0.06314945220947266,0.0007736682891845703,2.8848648071289062e-05,0.06548905372619629,california_housing_random_forest,6,PolySHAP-2ADD,39,8,37
0,0.003393411636352539,0.09876775741577148,0.0008566379547119141,2.8848648071289062e-05,0.10304665565490723,california_housing_random_forest,6,PolySHAP-2ADD,57,8,37
0,0.0026657581329345703,0.15724420547485352,0.0009462833404541016,2.956390380859375e-05,0.16088581085205078,california_housing_random_forest,6,PolySHAP-2ADD,83,8,37
0,0.0037975311279296875,0.2018425464630127,0.0009777545928955078,2.956390380859375e-05,0.20664739608764648,california_housing_random_forest,6,PolySHAP-2ADD,121,8,37
0,0.004200935363769531,0.2884349822998047,0.0011272430419921875,2.8848648071289062e-05,0.2937920093536377,california_housing_random_forest,6,PolySHAP-2ADD,176,8,37
0,0.0008876323699951172,0.3799886703491211,0.0013797283172607422,3.695487976074219e-05,0.3822929859161377,california_housing_random_forest,6,PolySHAP-2ADD,256,8,37
0,0.0007231235504150391,0.03484821319580078,0.0019474029541015625,3.3855438232421875e-05,0.037552595138549805,california_housing_random_forest,6,PolySHAP-3ADD,9,8,37
0,0.0009601116180419922,0.043621063232421875,0.0020999908447265625,3.6716461181640625e-05,0.04671788215637207,california_housing_random_forest,6,PolySHAP-3ADD,13,8,37
0,0.0008535385131835938,0.0334322452545166,0.001291513442993164,3.743171691894531e-05,0.035614728927612305,california_housing_random_forest,6,PolySHAP-3ADD,18,8,37
0,0.001104593276977539,0.04677176475524902,0.0013318061828613281,2.765655517578125e-05,0.04923582077026367,california_housing_random_forest,6,PolySHAP-3ADD,27,8,37
0,0.0014717578887939453,0.0618586540222168,0.001537322998046875,2.9325485229492188e-05,0.06489706039428711,california_housing_random_forest,6,PolySHAP-3ADD,39,8,37
0,0.002142190933227539,0.09482026100158691,0.0018253326416015625,2.9087066650390625e-05,0.0988168716430664,california_housing_random_forest,6,PolySHAP-3ADD,57,8,37
0,0.002527475357055664,0.1569530963897705,0.0022284984588623047,3.886222839355469e-05,0.16174793243408203,california_housing_random_forest,6,PolySHAP-3ADD,83,8,37
0,0.0037767887115478516,0.19857025146484375,0.004106044769287109,3.4809112548828125e-05,0.20648789405822754,california_housing_random_forest,6,PolySHAP-3ADD,121,8,37
0,0.006479740142822266,0.34551119804382324,0.004586696624755859,3.552436828613281e-05,0.3566131591796875,california_housing_random_forest,6,PolySHAP-3ADD,176,8,37
0,0.0015976428985595703,0.44622087478637695,0.0037670135498046875,3.695487976074219e-05,0.45162248611450195,california_housing_random_forest,6,PolySHAP-3ADD,256,8,37
0,0.0007615089416503906,0.03347516059875488,0.0031986236572265625,2.8848648071289062e-05,0.037464141845703125,california_housing_random_forest,6,PolySHAP-4ADD,9,8,37
0,0.0010027885437011719,0.04385256767272949,0.0035490989685058594,3.314018249511719e-05,0.04843759536743164,california_housing_random_forest,6,PolySHAP-4ADD,13,8,37
0,0.0008666515350341797,0.032709360122680664,0.0019469261169433594,3.719329833984375e-05,0.03556013107299805,california_housing_random_forest,6,PolySHAP-4ADD,18,8,37
0,0.0010645389556884766,0.042962074279785156,0.001986980438232422,2.6226043701171875e-05,0.04603981971740723,california_housing_random_forest,6,PolySHAP-4ADD,27,8,37
0,0.001394510269165039,0.05600166320800781,0.002241373062133789,2.7179718017578125e-05,0.05966472625732422,california_housing_random_forest,6,PolySHAP-4ADD,39,8,37
0,0.0020608901977539062,0.0883169174194336,0.003434419631958008,3.910064697265625e-05,0.09385132789611816,california_housing_random_forest,6,PolySHAP-4ADD,57,8,37
0,0.0036230087280273438,0.21427249908447266,0.004433631896972656,3.6716461181640625e-05,0.2223658561706543,california_housing_random_forest,6,PolySHAP-4ADD,83,8,37
0,0.005636453628540039,0.256819486618042,0.005998134613037109,4.1961669921875e-05,0.268496036529541,california_housing_random_forest,6,PolySHAP-4ADD,121,8,37
0,0.0060727596282958984,0.3374321460723877,0.008965253829956055,3.695487976074219e-05,0.3525071144104004,california_housing_random_forest,6,PolySHAP-4ADD,176,8,37
0,0.0015206336975097656,0.4415276050567627,0.00932168960571289,3.62396240234375e-05,0.4524061679840088,california_housing_random_forest,6,PolySHAP-4ADD,256,8,37
0,0.0007345676422119141,0.03544044494628906,0.0729513168334961,4.5299530029296875e-06,0.109130859375,california_housing_random_forest,6,RegressionMSR,9,8,37
0,0.0005733966827392578,0.01692795753479004,0.02532029151916504,4.291534423828125e-06,0.042825937271118164,california_housing_random_forest,6,RegressionMSR,13,8,37
0,0.0006380081176757812,0.02919316291809082,0.026726961135864258,3.814697265625e-06,0.056561946868896484,california_housing_random_forest,6,RegressionMSR,18,8,37
0,0.0008814334869384766,0.04058575630187988,0.05094504356384277,3.337860107421875e-06,0.09241557121276855,california_housing_random_forest,6,RegressionMSR,27,8,37
0,0.0012123584747314453,0.05758023262023926,0.04954791069030762,3.5762786865234375e-06,0.10834407806396484,california_housing_random_forest,6,RegressionMSR,39,8,37
0,0.0019774436950683594,0.10570359230041504,0.05778384208679199,3.5762786865234375e-06,0.16546845436096191,california_housing_random_forest,6,RegressionMSR,57,8,37
0,0.002160787582397461,0.14943742752075195,0.05464053153991699,3.5762786865234375e-06,0.20624232292175293,california_housing_random_forest,6,RegressionMSR,83,8,37
0,0.0034618377685546875,0.18448138236999512,0.053704261779785156,3.5762786865234375e-06,0.24165105819702148,california_housing_random_forest,6,RegressionMSR,121,8,37
0,0.003778219223022461,0.26844120025634766,0.05649852752685547,3.5762786865234375e-06,0.3287215232849121,california_housing_random_forest,6,RegressionMSR,176,8,37
0,0.0007390975952148438,0.3668351173400879,0.034598350524902344,3.814697265625e-06,0.4021763801574707,california_housing_random_forest,6,RegressionMSR,256,8,37
0,0.0005323886871337891,0.017437219619750977,0.0002079010009765625,2.4318695068359375e-05,0.018201828002929688,california_housing_random_forest,7,LeverageSHAP,9,8,37
0,0.0008857250213623047,0.018286466598510742,0.0002205371856689453,2.4318695068359375e-05,0.01941704750061035,california_housing_random_forest,7,LeverageSHAP,13,8,37
0,0.00078582763671875,0.031945228576660156,0.00033020973205566406,2.6941299438476562e-05,0.03308820724487305,california_housing_random_forest,7,LeverageSHAP,18,8,37
0,0.0012404918670654297,0.055490732192993164,0.0003070831298828125,3.123283386230469e-05,0.05706954002380371,california_housing_random_forest,7,LeverageSHAP,27,8,37
0,0.001528024673461914,0.06249117851257324,0.0002639293670654297,3.314018249511719e-05,0.0643162727355957,california_housing_random_forest,7,LeverageSHAP,39,8,37
0,0.0021448135375976562,0.09136629104614258,0.00032901763916015625,3.838539123535156e-05,0.09387850761413574,california_housing_random_forest,7,LeverageSHAP,57,8,37
0,0.0024461746215820312,0.14885520935058594,0.00029850006103515625,3.886222839355469e-05,0.15163874626159668,california_housing_random_forest,7,LeverageSHAP,83,8,37
0,0.003728628158569336,0.1826624870300293,0.00044798851013183594,3.147125244140625e-05,0.18687057495117188,california_housing_random_forest,7,LeverageSHAP,121,8,37
0,0.004231929779052734,0.25972557067871094,0.0003592967987060547,3.8623809814453125e-05,0.2643554210662842,california_housing_random_forest,7,LeverageSHAP,176,8,37
0,0.0008649826049804688,0.3511674404144287,0.0003161430358886719,2.9087066650390625e-05,0.35237765312194824,california_housing_random_forest,7,LeverageSHAP,256,8,37
0,0.00046944618225097656,0.014173269271850586,0.0003788471221923828,4.029273986816406e-05,0.01506185531616211,california_housing_random_forest,7,OldLeverageSHAP,9,8,37
0,0.0005869865417480469,0.015540122985839844,0.00022912025451660156,3.9577484130859375e-05,0.01639580726623535,california_housing_random_forest,7,OldLeverageSHAP,13,8,37
0,0.0006949901580810547,0.02738165855407715,0.00024390220642089844,4.1484832763671875e-05,0.028362035751342773,california_housing_random_forest,7,OldLeverageSHAP,18,8,37
0,0.0009305477142333984,0.04090571403503418,0.0003147125244140625,4.9114227294921875e-05,0.04220008850097656,california_housing_random_forest,7,OldLeverageSHAP,27,8,37
0,0.0013322830200195312,0.058876991271972656,0.00030350685119628906,4.76837158203125e-05,0.06056046485900879,california_housing_random_forest,7,OldLeverageSHAP,39,8,37
0,0.0020761489868164062,0.09383463859558105,0.0003936290740966797,6.29425048828125e-05,0.09636735916137695,california_housing_random_forest,7,OldLeverageSHAP,57,8,37
0,0.0025167465209960938,0.1534566879272461,0.00047326087951660156,5.5789947509765625e-05,0.15650248527526855,california_housing_random_forest,7,OldLeverageSHAP,83,8,37
0,0.003791332244873047,0.18848919868469238,0.0005247592926025391,5.030632019042969e-05,0.1928555965423584,california_housing_random_forest,7,OldLeverageSHAP,121,8,37
0,0.004003286361694336,0.26961207389831543,0.0003921985626220703,5.602836608886719e-05,0.2740635871887207,california_housing_random_forest,7,OldLeverageSHAP,176,8,37
0,0.0008256435394287109,0.34725189208984375,0.00047016143798828125,5.91278076171875e-05,0.34860682487487793,california_housing_random_forest,7,OldLeverageSHAP,256,8,37
0,0.00048279762268066406,0.014249801635742188,0.0005052089691162109,2.1219253540039062e-05,0.015259027481079102,california_housing_random_forest,7,PolySHAP-2ADD,9,8,37
0,0.0005655288696289062,0.015207529067993164,0.0005147457122802734,1.9550323486328125e-05,0.016307353973388672,california_housing_random_forest,7,PolySHAP-2ADD,13,8,37
0,0.0006930828094482422,0.02673959732055664,0.0005602836608886719,3.24249267578125e-05,0.028025388717651367,california_housing_random_forest,7,PolySHAP-2ADD,18,8,37
0,0.001008749008178711,0.040447235107421875,0.0006949901580810547,2.6226043701171875e-05,0.04217720031738281,california_housing_random_forest,7,PolySHAP-2ADD,27,8,37
0,0.001455068588256836,0.05675220489501953,0.0007691383361816406,3.838539123535156e-05,0.05901479721069336,california_housing_random_forest,7,PolySHAP-2ADD,39,8,37
0,0.002134561538696289,0.09109735488891602,0.0007946491241455078,2.7894973754882812e-05,0.0940544605255127,california_housing_random_forest,7,PolySHAP-2ADD,57,8,37
0,0.0023953914642333984,0.14550089836120605,0.0008912086486816406,4.1961669921875e-05,0.14882946014404297,california_housing_random_forest,7,PolySHAP-2ADD,83,8,37
0,0.0036592483520507812,0.17794394493103027,0.0009167194366455078,2.86102294921875e-05,0.18254852294921875,california_housing_random_forest,7,PolySHAP-2ADD,121,8,37
0,0.0039441585540771484,0.2563166618347168,0.0010538101196289062,3.2901763916015625e-05,0.26134753227233887,california_housing_random_forest,7,PolySHAP-2ADD,176,8,37
0,0.0008525848388671875,0.3431274890899658,0.0011472702026367188,2.7894973754882812e-05,0.3451552391052246,california_housing_random_forest,7,PolySHAP-2ADD,256,8,37
0,0.0005006790161132812,0.014334678649902344,0.0010404586791992188,2.2411346435546875e-05,0.01589822769165039,california_housing_random_forest,7,PolySHAP-3ADD,9,8,37
0,0.0006897449493408203,0.01865863800048828,0.0013408660888671875,2.2172927856445312e-05,0.020711421966552734,california_housing_random_forest,7,PolySHAP-3ADD,13,8,37
0,0.0008985996246337891,0.03547215461730957,0.0015311241149902344,2.765655517578125e-05,0.037929534912109375,california_housing_random_forest,7,PolySHAP-3ADD,18,8,37
0,0.0011224746704101562,0.05224299430847168,0.0013997554779052734,3.838539123535156e-05,0.05480360984802246,california_housing_random_forest,7,PolySHAP-3ADD,27,8,37
0,0.0017693042755126953,0.06641054153442383,0.001546621322631836,2.9087066650390625e-05,0.06975555419921875,california_housing_random_forest,7,PolySHAP-3ADD,39,8,37
0,0.002090930938720703,0.09087276458740234,0.0018374919891357422,2.9802322387695312e-05,0.09483098983764648,california_housing_random_forest,7,PolySHAP-3ADD,57,8,37
0,0.0024917125701904297,0.14809536933898926,0.002127408981323242,2.765655517578125e-05,0.1527421474456787,california_housing_random_forest,7,PolySHAP-3ADD,83,8,37
0,0.0035839080810546875,0.18274259567260742,0.005385637283325195,3.3855438232421875e-05,0.19174599647521973,california_housing_random_forest,7,PolySHAP-3ADD,121,8,37
0,0.006073713302612305,0.3348209857940674,0.003962039947509766,3.695487976074219e-05,0.3448936939239502,california_housing_random_forest,7,PolySHAP-3ADD,176,8,37
0,0.0015246868133544922,0.42157554626464844,0.004908561706542969,3.62396240234375e-05,0.42804503440856934,california_housing_random_forest,7,PolySHAP-3ADD,256,8,37
0,0.0007793903350830078,0.03480672836303711,0.0031588077545166016,2.6226043701171875e-05,0.03877115249633789,california_housing_random_forest,7,PolySHAP-4ADD,9,8,37
0,0.0009937286376953125,0.04107379913330078,0.003474712371826172,2.5272369384765625e-05,0.04556751251220703,california_housing_random_forest,7,PolySHAP-4ADD,13,8,37
0,0.0008561611175537109,0.03360152244567871,0.0019991397857666016,2.3365020751953125e-05,0.03648018836975098,california_housing_random_forest,7,PolySHAP-4ADD,18,8,37
0,0.0010993480682373047,0.04331159591674805,0.002003908157348633,3.147125244140625e-05,0.04644632339477539,california_housing_random_forest,7,PolySHAP-4ADD,27,8,37
0,0.0014390945434570312,0.05674457550048828,0.0023343563079833984,2.7894973754882812e-05,0.060545921325683594,california_housing_random_forest,7,PolySHAP-4ADD,39,8,37
0,0.0020780563354492188,0.0876150131225586,0.0033457279205322266,3.7670135498046875e-05,0.09307646751403809,california_housing_random_forest,7,PolySHAP-4ADD,57,8,37
0,0.0036458969116210938,0.21313142776489258,0.004399299621582031,3.457069396972656e-05,0.22121119499206543,california_housing_random_forest,7,PolySHAP-4ADD,83,8,37
0,0.005510807037353516,0.24919819831848145,0.007001399993896484,3.886222839355469e-05,0.261749267578125,california_housing_random_forest,7,PolySHAP-4ADD,121,8,37
0,0.0064814090728759766,0.3377983570098877,0.009495735168457031,3.552436828613281e-05,0.35381102561950684,california_housing_random_forest,7,PolySHAP-4ADD,176,8,37
0,0.0015251636505126953,0.42511701583862305,0.008735895156860352,3.4809112548828125e-05,0.4354128837585449,california_housing_random_forest,7,PolySHAP-4ADD,256,8,37
0,0.0006647109985351562,0.0353238582611084,0.08489847183227539,4.0531158447265625e-06,0.12089109420776367,california_housing_random_forest,7,RegressionMSR,9,8,37
0,0.0005843639373779297,0.016233205795288086,0.027632713317871094,4.0531158447265625e-06,0.044454336166381836,california_housing_random_forest,7,RegressionMSR,13,8,37
0,0.0006268024444580078,0.02667975425720215,0.04847216606140137,3.814697265625e-06,0.07578253746032715,california_housing_random_forest,7,RegressionMSR,18,8,37
0,0.0008144378662109375,0.041545867919921875,0.05927753448486328,3.337860107421875e-06,0.10164117813110352,california_housing_random_forest,7,RegressionMSR,27,8,37
0,0.001308441162109375,0.06060457229614258,0.029030323028564453,3.5762786865234375e-06,0.09094691276550293,california_housing_random_forest,7,RegressionMSR,39,8,37
0,0.0020101070404052734,0.09039759635925293,0.03095841407775879,5.245208740234375e-06,0.12337136268615723,california_housing_random_forest,7,RegressionMSR,57,8,37
0,0.003952980041503906,0.1608283519744873,0.03659510612487793,5.245208740234375e-06,0.20138168334960938,california_housing_random_forest,7,RegressionMSR,83,8,37
0,0.0038750171661376953,0.18643856048583984,0.031149625778198242,3.814697265625e-06,0.2214670181274414,california_housing_random_forest,7,RegressionMSR,121,8,37
0,0.0036416053771972656,0.26851844787597656,0.05513405799865723,3.337860107421875e-06,0.3272974491119385,california_housing_random_forest,7,RegressionMSR,176,8,37
0,0.0007352828979492188,0.3606417179107666,0.031622886657714844,3.337860107421875e-06,0.3930032253265381,california_housing_random_forest,7,RegressionMSR,256,8,37
0,0.0005502700805664062,0.019169092178344727,0.00021910667419433594,2.7179718017578125e-05,0.019965648651123047,california_housing_random_forest,8,LeverageSHAP,9,8,37
0,0.0006558895111083984,0.01899886131286621,0.00020194053649902344,2.193450927734375e-05,0.019878625869750977,california_housing_random_forest,8,LeverageSHAP,13,8,37
0,0.0007913112640380859,0.03334832191467285,0.00023746490478515625,2.4318695068359375e-05,0.03440141677856445,california_housing_random_forest,8,LeverageSHAP,18,8,37
0,0.0012760162353515625,0.05757904052734375,0.00031638145446777344,3.170967102050781e-05,0.059203147888183594,california_housing_random_forest,8,LeverageSHAP,27,8,37
0,0.0015864372253417969,0.06925487518310547,0.00031280517578125,3.0517578125e-05,0.07118463516235352,california_housing_random_forest,8,LeverageSHAP,39,8,37
0,0.0022306442260742188,0.09633684158325195,0.0003082752227783203,3.886222839355469e-05,0.09891462326049805,california_housing_random_forest,8,LeverageSHAP,57,8,37
0,0.002619028091430664,0.15315985679626465,0.00033926963806152344,2.956390380859375e-05,0.15614771842956543,california_housing_random_forest,8,LeverageSHAP,83,8,37
0,0.003875732421875,0.19098520278930664,0.0003077983856201172,2.8133392333984375e-05,0.19519686698913574,california_housing_random_forest,8,LeverageSHAP,121,8,37
0,0.004086732864379883,0.28467869758605957,0.0003426074981689453,3.3855438232421875e-05,0.2891418933868408,california_housing_random_forest,8,LeverageSHAP,176,8,37
0,0.0009799003601074219,0.38830065727233887,0.0003516674041748047,3.075599670410156e-05,0.3896629810333252,california_housing_random_forest,8,LeverageSHAP,256,8,37
0,0.0005624294281005859,0.015201091766357422,0.0004875659942626953,5.14984130859375e-05,0.01630258560180664,california_housing_random_forest,8,OldLeverageSHAP,9,8,37
0,0.000606536865234375,0.016984224319458008,0.0002677440643310547,4.315376281738281e-05,0.01790165901184082,california_housing_random_forest,8,OldLeverageSHAP,13,8,37
0,0.0007171630859375,0.028497695922851562,0.0003249645233154297,4.601478576660156e-05,0.029585838317871094,california_housing_random_forest,8,OldLeverageSHAP,18,8,37
0,0.0010302066802978516,0.04543352127075195,0.0003371238708496094,4.673004150390625e-05,0.04684758186340332,california_housing_random_forest,8,OldLeverageSHAP,27,8,37
0,0.0014178752899169922,0.06213808059692383,0.0003147125244140625,5.316734313964844e-05,0.06392383575439453,california_housing_random_forest,8,OldLeverageSHAP,39,8,37
0,0.0021331310272216797,0.09820270538330078,0.0003883838653564453,4.839897155761719e-05,0.10077261924743652,california_housing_random_forest,8,OldLeverageSHAP,57,8,37
0,0.0025691986083984375,0.16036558151245117,0.00045299530029296875,5.125999450683594e-05,0.16343903541564941,california_housing_random_forest,8,OldLeverageSHAP,83,8,37
0,0.003887653350830078,0.1997072696685791,0.00046133995056152344,5.2928924560546875e-05,0.20410919189453125,california_housing_random_forest,8,OldLeverageSHAP,121,8,37
0,0.0043697357177734375,0.28955793380737305,0.00039124488830566406,5.269050598144531e-05,0.2943716049194336,california_housing_random_forest,8,OldLeverageSHAP,176,8,37
0,0.0009021759033203125,0.3759496212005615,0.00043582916259765625,6.151199340820312e-05,0.3773491382598877,california_housing_random_forest,8,OldLeverageSHAP,256,8,37
0,0.0005383491516113281,0.015062332153320312,0.0005228519439697266,2.1219253540039062e-05,0.016144752502441406,california_housing_random_forest,8,PolySHAP-2ADD,9,8,37
0,0.0005900859832763672,0.01695418357849121,0.0005235671997070312,3.0040740966796875e-05,0.018097877502441406,california_housing_random_forest,8,PolySHAP-2ADD,13,8,37
0,0.0007052421569824219,0.028114795684814453,0.0005891323089599609,2.384185791015625e-05,0.029433012008666992,california_housing_random_forest,8,PolySHAP-2ADD,18,8,37
0,0.0010223388671875,0.044077396392822266,0.0006434917449951172,2.5987625122070312e-05,0.04576921463012695,california_housing_random_forest,8,PolySHAP-2ADD,27,8,37
0,0.0014646053314208984,0.061650991439819336,0.0007827281951904297,2.8371810913085938e-05,0.06392669677734375,california_housing_random_forest,8,PolySHAP-2ADD,39,8,37
0,0.0021212100982666016,0.09356498718261719,0.0008349418640136719,2.956390380859375e-05,0.09655070304870605,california_housing_random_forest,8,PolySHAP-2ADD,57,8,37
0,0.0025124549865722656,0.15186476707458496,0.0009295940399169922,3.838539123535156e-05,0.15534520149230957,california_housing_random_forest,8,PolySHAP-2ADD,83,8,37
0,0.0038487911224365234,0.18575620651245117,0.0009369850158691406,2.8133392333984375e-05,0.19057011604309082,california_housing_random_forest,8,PolySHAP-2ADD,121,8,37
0,0.0039479732513427734,0.26125240325927734,0.0010247230529785156,2.7894973754882812e-05,0.2662529945373535,california_housing_random_forest,8,PolySHAP-2ADD,176,8,37
0,0.0008325576782226562,0.34987354278564453,0.001275777816772461,4.839897155761719e-05,0.35203027725219727,california_housing_random_forest,8,PolySHAP-2ADD,256,8,37
0,0.0007176399230957031,0.033913612365722656,0.001867532730102539,3.0994415283203125e-05,0.0365297794342041,california_housing_random_forest,8,PolySHAP-3ADD,9,8,37
0,0.0009584426879882812,0.04280424118041992,0.0020737648010253906,3.4332275390625e-05,0.04587078094482422,california_housing_random_forest,8,PolySHAP-3ADD,13,8,37
0,0.0008599758148193359,0.032553911209106445,0.0012056827545166016,2.6941299438476562e-05,0.03464651107788086,california_housing_random_forest,8,PolySHAP-3ADD,18,8,37
0,0.0011060237884521484,0.045533180236816406,0.0012922286987304688,2.86102294921875e-05,0.04796004295349121,california_housing_random_forest,8,PolySHAP-3ADD,27,8,37
0,0.001428365707397461,0.059873342514038086,0.0015316009521484375,2.8371810913085938e-05,0.06286168098449707,california_housing_random_forest,8,PolySHAP-3ADD,39,8,37
0,0.0019903182983398438,0.0894925594329834,0.001764535903930664,2.9087066650390625e-05,0.0932765007019043,california_housing_random_forest,8,PolySHAP-3ADD,57,8,37
0,0.0024538040161132812,0.14512181282043457,0.0021386146545410156,3.314018249511719e-05,0.14974737167358398,california_housing_random_forest,8,PolySHAP-3ADD,83,8,37
0,0.003604412078857422,0.18273138999938965,0.0034227371215820312,3.361701965332031e-05,0.18979215621948242,california_housing_random_forest,8,PolySHAP-3ADD,121,8,37
0,0.0061075687408447266,0.3421156406402588,0.004291057586669922,3.4809112548828125e-05,0.35254907608032227,california_housing_random_forest,8,PolySHAP-3ADD,176,8,37
0,0.0015370845794677734,0.43941807746887207,0.003871917724609375,4.100799560546875e-05,0.4448680877685547,california_housing_random_forest,8,PolySHAP-3ADD,256,8,37
0,0.0007786750793457031,0.03585362434387207,0.0034418106079101562,4.172325134277344e-05,0.0401158332824707,california_housing_random_forest,8,PolySHAP-4ADD,9,8,37
0,0.0010938644409179688,0.04569387435913086,0.0036132335662841797,4.601478576660156e-05,0.05044698715209961,california_housing_random_forest,8,PolySHAP-4ADD,13,8,37
0,0.0013780593872070312,0.03499293327331543,0.0020380020141601562,3.6716461181640625e-05,0.03844571113586426,california_housing_random_forest,8,PolySHAP-4ADD,18,8,37
0,0.0011112689971923828,0.04787254333496094,0.002173900604248047,3.075599670410156e-05,0.05118846893310547,california_housing_random_forest,8,PolySHAP-4ADD,27,8,37
0,0.001600503921508789,0.1090846061706543,0.004153013229370117,4.0531158447265625e-05,0.11487865447998047,california_housing_random_forest,8,PolySHAP-4ADD,39,8,37
0,0.0035371780395507812,0.18754029273986816,0.005693197250366211,4.4345855712890625e-05,0.19681501388549805,california_housing_random_forest,8,PolySHAP-4ADD,57,8,37
0,0.00475311279296875,0.2547886371612549,0.008312225341796875,5.1975250244140625e-05,0.26790595054626465,california_housing_random_forest,8,PolySHAP-4ADD,83,8,37
0,0.006208896636962891,0.2712082862854004,0.00607752799987793,3.695487976074219e-05,0.28353166580200195,california_housing_random_forest,8,PolySHAP-4ADD,121,8,37
0,0.006485700607299805,0.3413112163543701,0.007892847061157227,3.9577484130859375e-05,0.355729341506958,california_housing_random_forest,8,PolySHAP-4ADD,176,8,37
0,0.0015769004821777344,0.43367552757263184,0.00873422622680664,3.528594970703125e-05,0.44402194023132324,california_housing_random_forest,8,PolySHAP-4ADD,256,8,37
